,delta,t1,tm,dir,sptree
3714,0.7022222222222222,4333.333333333334,1926.4814814814818,P2 into P3,BC
3715,0.7022222222222222,4333.333333333334,2407.851851851852,P2 into P3,BC
3716,0.7022222222222222,4333.333333333334,2889.2222222222226,P2 into P3,BC
3717,0.7022222222222222,4333.333333333334,3370.592592592593,P2 into P3,BC
3718,0.7022222222222222,4333.333333333334,3851.9629629629635,P2 into P3,BC
3719,0.7022222222222222,4333.333333333334,4333.333333333334,P2 into P3,BC
3720,0.7022222222222222,6666.666666666667,1.0,P2 into P3,BC
3721,0.7022222222222222,6666.666666666667,741.6296296296297,P2 into P3,BC
3722,0.7022222222222222,6666.666666666667,1482.2592592592594,P2 into P3,BC
3723,0.7022222222222222,6666.666666666667,2222.888888888889,P2 into P3,BC
3724,0.7022222222222222,6666.666666666667,2963.5185185185187,P2 into P3,BC
3725,0.7022222222222222,6666.666666666667,3704.1481481481483,P2 into P3,BC
3726,0.7022222222222222,6666.666666666667,4444.777777777778,P2 into P3,BC
3727,0.7022222222222222,6666.666666666667,5185.407407407408,P2 into P3,BC
3728,0.7022222222222222,6666.666666666667,5926.037037037037,P2 into P3,BC
3729,0.7022222222222222,6666.666666666667,6666.666666666667,P2 into P3,BC
3730,0.7022222222222222,9000.0,1.0,P2 into P3,BC
3731,0.7022222222222222,9000.0,1000.8888888888889,P2 into P3,BC
3732,0.7022222222222222,9000.0,2000.7777777777778,P2 into P3,BC
3733,0.7022222222222222,9000.0,3000.666666666667,P2 into P3,BC
3734,0.7022222222222222,9000.0,4000.5555555555557,P2 into P3,BC
3735,0.7022222222222222,9000.0,5000.444444444444,P2 into P3,BC
3736,0.7022222222222222,9000.0,6000.333333333334,P2 into P3,BC
3737,0.7022222222222222,9000.0,7000.222222222223,P2 into P3,BC
3738,0.7022222222222222,9000.0,8000.111111111111,P2 into P3,BC
3739,0.7022222222222222,9000.0,9000.0,P2 into P3,BC
3740,0.7022222222222222,11333.333333333334,1.0,P2 into P3,BC
3741,0.7022222222222222,11333.333333333334,1260.1481481481483,P2 into P3,BC
3742,0.7022222222222222,11333.333333333334,2519.2962962962965,P2 into P3,BC
3743,0.7022222222222222,11333.333333333334,3778.444444444445,P2 into P3,BC
3744,0.7022222222222222,11333.333333333334,5037.592592592593,P2 into P3,BC
3745,0.7022222222222222,11333.333333333334,6296.740740740741,P2 into P3,BC
3746,0.7022222222222222,11333.333333333334,7555.88888888889,P2 into P3,BC
3747,0.7022222222222222,11333.333333333334,8815.037037037038,P2 into P3,BC
3748,0.7022222222222222,11333.333333333334,10074.185185185186,P2 into P3,BC
3749,0.7022222222222222,11333.333333333334,11333.333333333334,P2 into P3,BC
3750,0.7022222222222222,13666.666666666668,1.0,P2 into P3,BC
3751,0.7022222222222222,13666.666666666668,1519.4074074074076,P2 into P3,BC
3752,0.7022222222222222,13666.666666666668,3037.8148148148152,P2 into P3,BC
3753,0.7022222222222222,13666.666666666668,4556.222222222223,P2 into P3,BC
3754,0.7022222222222222,13666.666666666668,6074.6296296296305,P2 into P3,BC
3755,0.7022222222222222,13666.666666666668,7593.037037037038,P2 into P3,BC
3756,0.7022222222222222,13666.666666666668,9111.444444444445,P2 into P3,BC
3757,0.7022222222222222,13666.666666666668,10629.851851851854,P2 into P3,BC
3758,0.7022222222222222,13666.666666666668,12148.259259259261,P2 into P3,BC
3759,0.7022222222222222,13666.666666666668,13666.666666666668,P2 into P3,BC
3760,0.7022222222222222,16000.0,1.0,P2 into P3,BC
3761,0.7022222222222222,16000.0,1778.6666666666667,P2 into P3,BC
3762,0.7022222222222222,16000.0,3556.3333333333335,P2 into P3,BC
3763,0.7022222222222222,16000.0,5334.0,P2 into P3,BC
3764,0.7022222222222222,16000.0,7111.666666666667,P2 into P3,BC
3765,0.7022222222222222,16000.0,8889.333333333334,P2 into P3,BC
3766,0.7022222222222222,16000.0,10667.0,P2 into P3,BC
3767,0.7022222222222222,16000.0,12444.666666666668,P2 into P3,BC
3768,0.7022222222222222,16000.0,14222.333333333334,P2 into P3,BC
3769,0.7022222222222222,16000.0,16000.0,P2 into P3,BC
3770,0.7022222222222222,18333.333333333336,1.0,P2 into P3,BC
3771,0.7022222222222222,18333.333333333336,2037.925925925926,P2 into P3,BC
3772,0.7022222222222222,18333.333333333336,4074.851851851852,P2 into P3,BC
3773,0.7022222222222222,18333.333333333336,6111.777777777778,P2 into P3,BC
3774,0.7022222222222222,18333.333333333336,8148.703703703704,P2 into P3,BC
3775,0.7022222222222222,18333.333333333336,10185.629629629631,P2 into P3,BC
3776,0.7022222222222222,18333.333333333336,12222.555555555557,P2 into P3,BC
3777,0.7022222222222222,18333.333333333336,14259.481481481482,P2 into P3,BC
3778,0.7022222222222222,18333.333333333336,16296.407407407409,P2 into P3,BC
3779,0.7022222222222222,18333.333333333336,18333.333333333336,P2 into P3,BC
3780,0.7022222222222222,20666.666666666668,1.0,P2 into P3,BC
3781,0.7022222222222222,20666.666666666668,2297.185185185185,P2 into P3,BC
3782,0.7022222222222222,20666.666666666668,4593.37037037037,P2 into P3,BC
3783,0.7022222222222222,20666.666666666668,6889.555555555556,P2 into P3,BC
3784,0.7022222222222222,20666.666666666668,9185.74074074074,P2 into P3,BC
3785,0.7022222222222222,20666.666666666668,11481.925925925927,P2 into P3,BC
3786,0.7022222222222222,20666.666666666668,13778.111111111111,P2 into P3,BC
3787,0.7022222222222222,20666.666666666668,16074.296296296296,P2 into P3,BC
3788,0.7022222222222222,20666.666666666668,18370.48148148148,P2 into P3,BC
3789,0.7022222222222222,20666.666666666668,20666.666666666668,P2 into P3,BC
3790,0.7022222222222222,23000.0,1.0,P2 into P3,BC
3791,0.7022222222222222,23000.0,2556.4444444444443,P2 into P3,BC
3792,0.7022222222222222,23000.0,5111.888888888889,P2 into P3,BC
3793,0.7022222222222222,23000.0,7667.333333333333,P2 into P3,BC
3794,0.7022222222222222,23000.0,10222.777777777777,P2 into P3,BC
3795,0.7022222222222222,23000.0,12778.222222222223,P2 into P3,BC
3796,0.7022222222222222,23000.0,15333.666666666666,P2 into P3,BC
3797,0.7022222222222222,23000.0,17889.11111111111,P2 into P3,BC
3798,0.7022222222222222,23000.0,20444.555555555555,P2 into P3,BC
3799,0.7022222222222222,23000.0,23000.0,P2 into P3,BC
3800,0.8011111111111111,2000.0,1.0,P2 into P3,BC
3801,0.8011111111111111,2000.0,223.11111111111111,P2 into P3,BC
3802,0.8011111111111111,2000.0,445.22222222222223,P2 into P3,BC
3803,0.8011111111111111,2000.0,667.3333333333334,P2 into P3,BC
3804,0.8011111111111111,2000.0,889.4444444444445,P2 into P3,BC
3805,0.8011111111111111,2000.0,1111.5555555555557,P2 into P3,BC
3806,0.8011111111111111,2000.0,1333.6666666666667,P2 into P3,BC
3807,0.8011111111111111,2000.0,1555.7777777777778,P2 into P3,BC
3808,0.8011111111111111,2000.0,1777.888888888889,P2 into P3,BC
3809,0.8011111111111111,2000.0,2000.0,P2 into P3,BC
3810,0.8011111111111111,4333.333333333334,1.0,P2 into P3,BC
3811,0.8011111111111111,4333.333333333334,482.37037037037044,P2 into P3,BC
3812,0.8011111111111111,4333.333333333334,963.7407407407409,P2 into P3,BC
3813,0.8011111111111111,4333.333333333334,1445.1111111111113,P2 into P3,BC
3814,0.8011111111111111,4333.333333333334,1926.4814814814818,P2 into P3,BC
3815,0.8011111111111111,4333.333333333334,2407.851851851852,P2 into P3,BC
3816,0.8011111111111111,4333.333333333334,2889.2222222222226,P2 into P3,BC
3817,0.8011111111111111,4333.333333333334,3370.592592592593,P2 into P3,BC
3818,0.8011111111111111,4333.333333333334,3851.9629629629635,P2 into P3,BC
3819,0.8011111111111111,4333.333333333334,4333.333333333334,P2 into P3,BC
3820,0.8011111111111111,6666.666666666667,1.0,P2 into P3,BC
3821,0.8011111111111111,6666.666666666667,741.6296296296297,P2 into P3,BC
3822,0.8011111111111111,6666.666666666667,1482.2592592592594,P2 into P3,BC
3823,0.8011111111111111,6666.666666666667,2222.888888888889,P2 into P3,BC
3824,0.8011111111111111,6666.666666666667,2963.5185185185187,P2 into P3,BC
3825,0.8011111111111111,6666.666666666667,3704.1481481481483,P2 into P3,BC
3826,0.8011111111111111,6666.666666666667,4444.777777777778,P2 into P3,BC
3827,0.8011111111111111,6666.666666666667,5185.407407407408,P2 into P3,BC
3828,0.8011111111111111,6666.666666666667,5926.037037037037,P2 into P3,BC
3829,0.8011111111111111,6666.666666666667,6666.666666666667,P2 into P3,BC
3830,0.8011111111111111,9000.0,1.0,P2 into P3,BC
3831,0.8011111111111111,9000.0,1000.8888888888889,P2 into P3,BC
3832,0.8011111111111111,9000.0,2000.7777777777778,P2 into P3,BC
3833,0.8011111111111111,9000.0,3000.666666666667,P2 into P3,BC
3834,0.8011111111111111,9000.0,4000.5555555555557,P2 into P3,BC
3835,0.8011111111111111,9000.0,5000.444444444444,P2 into P3,BC
3836,0.8011111111111111,9000.0,6000.333333333334,P2 into P3,BC
3837,0.8011111111111111,9000.0,7000.222222222223,P2 into P3,BC
3838,0.8011111111111111,9000.0,8000.111111111111,P2 into P3,BC
3839,0.8011111111111111,9000.0,9000.0,P2 into P3,BC
3840,0.8011111111111111,11333.333333333334,1.0,P2 into P3,BC
3841,0.8011111111111111,11333.333333333334,1260.1481481481483,P2 into P3,BC
3842,0.8011111111111111,11333.333333333334,2519.2962962962965,P2 into P3,BC
3843,0.8011111111111111,11333.333333333334,3778.444444444445,P2 into P3,BC
3844,0.8011111111111111,11333.333333333334,5037.592592592593,P2 into P3,BC
3845,0.8011111111111111,11333.333333333334,6296.740740740741,P2 into P3,BC
3846,0.8011111111111111,11333.333333333334,7555.88888888889,P2 into P3,BC
3847,0.8011111111111111,11333.333333333334,8815.037037037038,P2 into P3,BC
3848,0.8011111111111111,11333.333333333334,10074.185185185186,P2 into P3,BC
3849,0.8011111111111111,11333.333333333334,11333.333333333334,P2 into P3,BC
3850,0.8011111111111111,13666.666666666668,1.0,P2 into P3,BC
3851,0.8011111111111111,13666.666666666668,1519.4074074074076,P2 into P3,BC
3852,0.8011111111111111,13666.666666666668,3037.8148148148152,P2 into P3,BC
3853,0.8011111111111111,13666.666666666668,4556.222222222223,P2 into P3,BC
3854,0.8011111111111111,13666.666666666668,6074.6296296296305,P2 into P3,BC
3855,0.8011111111111111,13666.666666666668,7593.037037037038,P2 into P3,BC
3856,0.8011111111111111,13666.666666666668,9111.444444444445,P2 into P3,BC
3857,0.8011111111111111,13666.666666666668,10629.851851851854,P2 into P3,BC
3858,0.8011111111111111,13666.666666666668,12148.259259259261,P2 into P3,BC
3859,0.8011111111111111,13666.666666666668,13666.666666666668,P2 into P3,BC
3860,0.8011111111111111,16000.0,1.0,P2 into P3,BC
3861,0.8011111111111111,16000.0,1778.6666666666667,P2 into P3,BC
3862,0.8011111111111111,16000.0,3556.3333333333335,P2 into P3,BC
3863,0.8011111111111111,16000.0,5334.0,P2 into P3,BC
3864,0.8011111111111111,16000.0,7111.666666666667,P2 into P3,BC
3865,0.8011111111111111,16000.0,8889.333333333334,P2 into P3,BC
3866,0.8011111111111111,16000.0,10667.0,P2 into P3,BC
3867,0.8011111111111111,16000.0,12444.666666666668,P2 into P3,BC
3868,0.8011111111111111,16000.0,14222.333333333334,P2 into P3,BC
3869,0.8011111111111111,16000.0,16000.0,P2 into P3,BC
3870,0.8011111111111111,18333.333333333336,1.0,P2 into P3,BC
3871,0.8011111111111111,18333.333333333336,2037.925925925926,P2 into P3,BC
3872,0.8011111111111111,18333.333333333336,4074.851851851852,P2 into P3,BC
3873,0.8011111111111111,18333.333333333336,6111.777777777778,P2 into P3,BC
3874,0.8011111111111111,18333.333333333336,8148.703703703704,P2 into P3,BC
3875,0.8011111111111111,18333.333333333336,10185.629629629631,P2 into P3,BC
3876,0.8011111111111111,18333.333333333336,12222.555555555557,P2 into P3,BC
3877,0.8011111111111111,18333.333333333336,14259.481481481482,P2 into P3,BC
3878,0.8011111111111111,18333.333333333336,16296.407407407409,P2 into P3,BC
3879,0.8011111111111111,18333.333333333336,18333.333333333336,P2 into P3,BC
3880,0.8011111111111111,20666.666666666668,1.0,P2 into P3,BC
3881,0.8011111111111111,20666.666666666668,2297.185185185185,P2 into P3,BC
3882,0.8011111111111111,20666.666666666668,4593.37037037037,P2 into P3,BC
3883,0.8011111111111111,20666.666666666668,6889.555555555556,P2 into P3,BC
3884,0.8011111111111111,20666.666666666668,9185.74074074074,P2 into P3,BC
3885,0.8011111111111111,20666.666666666668,11481.925925925927,P2 into P3,BC
3886,0.8011111111111111,20666.666666666668,13778.111111111111,P2 into P3,BC
3887,0.8011111111111111,20666.666666666668,16074.296296296296,P2 into P3,BC
3888,0.8011111111111111,20666.666666666668,18370.48148148148,P2 into P3,BC
3889,0.8011111111111111,20666.666666666668,20666.666666666668,P2 into P3,BC
3890,0.8011111111111111,23000.0,1.0,P2 into P3,BC
3891,0.8011111111111111,23000.0,2556.4444444444443,P2 into P3,BC
3892,0.8011111111111111,23000.0,5111.888888888889,P2 into P3,BC
3893,0.8011111111111111,23000.0,7667.333333333333,P2 into P3,BC
3894,0.8011111111111111,23000.0,10222.777777777777,P2 into P3,BC
3895,0.8011111111111111,23000.0,12778.222222222223,P2 into P3,BC
3896,0.8011111111111111,23000.0,15333.666666666666,P2 into P3,BC
3897,0.8011111111111111,23000.0,17889.11111111111,P2 into P3,BC
3898,0.8011111111111111,23000.0,20444.555555555555,P2 into P3,BC
3899,0.8011111111111111,23000.0,23000.0,P2 into P3,BC
3900,0.9,2000.0,1.0,P2 into P3,BC
3901,0.9,2000.0,223.11111111111111,P2 into P3,BC
3902,0.9,2000.0,445.22222222222223,P2 into P3,BC
3903,0.9,2000.0,667.3333333333334,P2 into P3,BC
3904,0.9,2000.0,889.4444444444445,P2 into P3,BC
3905,0.9,2000.0,1111.5555555555557,P2 into P3,BC
3906,0.9,2000.0,1333.6666666666667,P2 into P3,BC
3907,0.9,2000.0,1555.7777777777778,P2 into P3,BC
3908,0.9,2000.0,1777.888888888889,P2 into P3,BC
3909,0.9,2000.0,2000.0,P2 into P3,BC
3910,0.9,4333.333333333334,1.0,P2 into P3,BC
3911,0.9,4333.333333333334,482.37037037037044,P2 into P3,BC
3912,0.9,4333.333333333334,963.7407407407409,P2 into P3,BC
3913,0.9,4333.333333333334,1445.1111111111113,P2 into P3,BC
3914,0.9,4333.333333333334,1926.4814814814818,P2 into P3,BC
3915,0.9,4333.333333333334,2407.851851851852,P2 into P3,BC
3916,0.9,4333.333333333334,2889.2222222222226,P2 into P3,BC
3917,0.9,4333.333333333334,3370.592592592593,P2 into P3,BC
3918,0.9,4333.333333333334,3851.9629629629635,P2 into P3,BC
3919,0.9,4333.333333333334,4333.333333333334,P2 into P3,BC
3920,0.9,6666.666666666667,1.0,P2 into P3,BC
3921,0.9,6666.666666666667,741.6296296296297,P2 into P3,BC
3922,0.9,6666.666666666667,1482.2592592592594,P2 into P3,BC
3923,0.9,6666.666666666667,2222.888888888889,P2 into P3,BC
3924,0.9,6666.666666666667,2963.5185185185187,P2 into P3,BC
3925,0.9,6666.666666666667,3704.1481481481483,P2 into P3,BC
3926,0.9,6666.666666666667,4444.777777777778,P2 into P3,BC
3927,0.9,6666.666666666667,5185.407407407408,P2 into P3,BC
3928,0.9,6666.666666666667,5926.037037037037,P2 into P3,BC
3929,0.9,6666.666666666667,6666.666666666667,P2 into P3,BC
3930,0.9,9000.0,1.0,P2 into P3,BC
3931,0.9,9000.0,1000.8888888888889,P2 into P3,BC
3932,0.9,9000.0,2000.7777777777778,P2 into P3,BC
3933,0.9,9000.0,3000.666666666667,P2 into P3,BC
3934,0.9,9000.0,4000.5555555555557,P2 into P3,BC
3935,0.9,9000.0,5000.444444444444,P2 into P3,BC
3936,0.9,9000.0,6000.333333333334,P2 into P3,BC
3937,0.9,9000.0,7000.222222222223,P2 into P3,BC
3938,0.9,9000.0,8000.111111111111,P2 into P3,BC
3939,0.9,9000.0,9000.0,P2 into P3,BC
3940,0.9,11333.333333333334,1.0,P2 into P3,BC
3941,0.9,11333.333333333334,1260.1481481481483,P2 into P3,BC
3942,0.9,11333.333333333334,2519.2962962962965,P2 into P3,BC
3943,0.9,11333.333333333334,3778.444444444445,P2 into P3,BC
3944,0.9,11333.333333333334,5037.592592592593,P2 into P3,BC
3945,0.9,11333.333333333334,6296.740740740741,P2 into P3,BC
3946,0.9,11333.333333333334,7555.88888888889,P2 into P3,BC
3947,0.9,11333.333333333334,8815.037037037038,P2 into P3,BC
3948,0.9,11333.333333333334,10074.185185185186,P2 into P3,BC
3949,0.9,11333.333333333334,11333.333333333334,P2 into P3,BC
3950,0.9,13666.666666666668,1.0,P2 into P3,BC
3951,0.9,13666.666666666668,1519.4074074074076,P2 into P3,BC
3952,0.9,13666.666666666668,3037.8148148148152,P2 into P3,BC
3953,0.9,13666.666666666668,4556.222222222223,P2 into P3,BC
3954,0.9,13666.666666666668,6074.6296296296305,P2 into P3,BC
3955,0.9,13666.666666666668,7593.037037037038,P2 into P3,BC
3956,0.9,13666.666666666668,9111.444444444445,P2 into P3,BC
3957,0.9,13666.666666666668,10629.851851851854,P2 into P3,BC
3958,0.9,13666.666666666668,12148.259259259261,P2 into P3,BC
3959,0.9,13666.666666666668,13666.666666666668,P2 into P3,BC
3960,0.9,16000.0,1.0,P2 into P3,BC
3961,0.9,16000.0,1778.6666666666667,P2 into P3,BC
3962,0.9,16000.0,3556.3333333333335,P2 into P3,BC
3963,0.9,16000.0,5334.0,P2 into P3,BC
3964,0.9,16000.0,7111.666666666667,P2 into P3,BC
3965,0.9,16000.0,8889.333333333334,P2 into P3,BC
3966,0.9,16000.0,10667.0,P2 into P3,BC
3967,0.9,16000.0,12444.666666666668,P2 into P3,BC
3968,0.9,16000.0,14222.333333333334,P2 into P3,BC
3969,0.9,16000.0,16000.0,P2 into P3,BC
3970,0.9,18333.333333333336,1.0,P2 into P3,BC
3971,0.9,18333.333333333336,2037.925925925926,P2 into P3,BC
3972,0.9,18333.333333333336,4074.851851851852,P2 into P3,BC
3973,0.9,18333.333333333336,6111.777777777778,P2 into P3,BC
3974,0.9,18333.333333333336,8148.703703703704,P2 into P3,BC
3975,0.9,18333.333333333336,10185.629629629631,P2 into P3,BC
3976,0.9,18333.333333333336,12222.555555555557,P2 into P3,BC
3977,0.9,18333.333333333336,14259.481481481482,P2 into P3,BC
3978,0.9,18333.333333333336,16296.407407407409,P2 into P3,BC
3979,0.9,18333.333333333336,18333.333333333336,P2 into P3,BC
3980,0.9,20666.666666666668,1.0,P2 into P3,BC
3981,0.9,20666.666666666668,2297.185185185185,P2 into P3,BC
3982,0.9,20666.666666666668,4593.37037037037,P2 into P3,BC
3983,0.9,20666.666666666668,6889.555555555556,P2 into P3,BC
3984,0.9,20666.666666666668,9185.74074074074,P2 into P3,BC
3985,0.9,20666.666666666668,11481.925925925927,P2 into P3,BC
3986,0.9,20666.666666666668,13778.111111111111,P2 into P3,BC
3987,0.9,20666.666666666668,16074.296296296296,P2 into P3,BC
3988,0.9,20666.666666666668,18370.48148148148,P2 into P3,BC
3989,0.9,20666.666666666668,20666.666666666668,P2 into P3,BC
3990,0.9,23000.0,1.0,P2 into P3,BC
3991,0.9,23000.0,2556.4444444444443,P2 into P3,BC
3992,0.9,23000.0,5111.888888888889,P2 into P3,BC
3993,0.9,23000.0,7667.333333333333,P2 into P3,BC
3994,0.9,23000.0,10222.777777777777,P2 into P3,BC
